,gene name,G1,G2,G3,C1,C2,C3,Young_mean,Aging_mean,logFC,pvalue,padj,classification
LINC02240,LINC02240,10.4178225407762,9.70896048075417,7.10479178586158,0,0,0,0,9.07719160246398,-13.14818922,0.000839433546901399,0.00708794553909888,Down in Young
LINC02263,LINC02263,48.616505190289,62.6669267394133,37.3001568757733,1.11206839829521,0,0,0.370689466098403,49.5278629351585,-7.058027888,0.00259433862854354,0.0142066006252715,Down in Young
LINC02298,LINC02298,68.5839983934434,44.1316385488826,62.1669281262888,31.1379151522658,21.5675651119808,25.34438785,26.0166227063189,58.2941883562049,-1.163887664,0.014590225633095,0.0474826619692725,Down in Young
LINC02318,LINC02318,11.2859744191742,7.94369493879887,14.2095835717232,0,1.13513500589373,0,0.37837833529791,11.1464176432321,-4.876928436,0.00433213965000058,0.0200919410481574,Down in Young
LINC02325,LINC02325,1.73630375679603,2.64789831293296,2.66429691969809,0,0,0,0,2.34949966314236,-11.19875176,0.00155940825151483,0.0102766288417183,Down in Young
LINC02362,LINC02362,8.68151878398017,8.82632770977652,10.6571876787924,0,1.13513500589373,2.20385981345304,1.11299827311559,9.38834472418303,-3.07527748,0.000775471009744517,0.0067433564412522,Down in Young
LINC02427,LINC02427,28.6490119871346,22.0658192744413,15.0976825449559,4.44827359318083,3.40540501768118,7.71350934708565,5.18906265264922,21.9375046021773,-2.079641331,0.0153089648548975,0.0491326167993708,Down in Young
LINC02453,LINC02453,22.5719488383485,22.0658192744413,16.8738804914213,4.44827359318083,2.27027001178745,4.40771962690609,3.70875441062479,20.5038828680704,-2.466571915,0.0010142555734201,0.00787885950146264,Down in Young
LINC02521,LINC02521,3.47260751359207,5.29579662586591,3.55239589293079,1.11206839829521,1.13513500589373,0,0.749067801396313,4.10693334412959,-2.453319855,0.0087978888694803,0.0329232517441449,Down in Young
LINC02542,LINC02542,50.352808947085,37.0705763810614,52.3978394207292,13.3448207795425,13.6216200707247,9.91736916053869,12.2946033369353,46.6070749162919,-1.922437397,0.00227423397473736,0.0131061700434391,Down in Young
LINC02560,LINC02560,11.2859744191742,15.0047571066201,15.0976825449559,2.22413679659041,3.40540501768118,4.40771962690609,3.34575381372589,13.7961380235834,-2.0435347,0.00174497046337786,0.0110713235816414,Down in Young
LINC02577,LINC02577,46.0120495550949,51.1927007167038,41.7406517419368,8.89654718636165,5.67567502946863,4.40771962690609,6.32664728091212,46.3151340045785,-2.871773749,0.000193383275359331,0.0030847872088086,Down in Young
LINC02582,LINC02582,379.382370859934,324.808859719776,349.02289648045,3.33620519488562,13.6216200707247,26.4463177614365,14.4680476756823,351.07137568672,-4.600726607,3.96892455814763e-05,0.00147765708165317,Down in Young
LINC02605,LINC02605,43.4075939199009,51.1927007167038,33.7477609828425,13.3448207795425,7.94594504125608,11.0192990672652,10.7700216293546,42.7826852064824,-1.98990566,0.00374254202425152,0.0181319203315841,Down in Young
LINC02612,LINC02612,14.7585819327663,13.2394915646648,15.9857815181886,2.22413679659041,1.13513500589373,4.40771962690609,2.58899714313008,14.6612850052066,-2.501087542,0.000638353317909819,0.00606916265747205,Down in Young
LINC02702,LINC02702,13.0222781759703,7.94369493879887,15.9857815181886,0,0,1.10192990672652,0.36730996890884,12.3172515443193,-5.063733237,0.00734423351068999,0.0291004238902819,Down in Young
LINC02714,LINC02714,195.334172639554,188.883412989217,173.179299780376,107.870634634635,114.648635595266,127.823869180276,116.781046470059,185.798961803049,-0.669931707,0.00143295431671145,0.00979178857820189,Down in Young
LINC02767,LINC02767,37.3305307711147,27.3616159003072,32.8596620096098,14.4568891778377,10.2162150530435,0,8.2243680769604,32.5172695603439,-1.983098343,0.00931089205073765,0.0343122587823924,Down in Young
LINC02778,LINC02778,1.73630375679603,0.882632770977652,1.7761979464654,0,0,0,0,1.46504482474636,-10.5177135,0.00734886497402926,0.0291004238902819,Down in Young
LINC02801,LINC02801,19.0993413247564,17.652655419553,15.9857815181886,4.44827359318083,2.27027001178745,2.20385981345304,2.97413447280711,17.5792594208327,-2.562929576,0.000231462392116884,0.00339897851679292,Down in Young
LINC02846,LINC02846,23.4401007167465,28.2442486712849,35.5239589293079,6.67241038977124,1.13513500589373,3.30578972017956,3.70444503861484,29.0694361057798,-2.971833983,0.00278706264584267,0.0148545338908777,Down in Young
LINC02878,LINC02878,47.748353311891,41.4837402359496,36.4120579025406,20.0172311693137,12.486485064831,12.1212289739917,14.8749817360455,41.8813838167937,-1.493358677,0.00292363717765017,0.0153224637593973,Down in Young
LINC-PINT,LINC-PINT,256.104804127415,250.667706957653,253.108207371319,83.4051298721405,76.0540453948797,80.4408831910361,79.9666861526854,253.293572818796,-1.663327116,3.28176543839602e-07,0.000176623189039935,Down in Young
LIPH,LIPH,8.68151878398017,7.94369493879887,4.44049486616349,0,0,0,0,7.02190286298084,-12.77785177,0.00581598269586457,0.0248244757496753,Down in Young
LLGL2,LLGL2,160.608097503633,166.817593714776,163.410211074816,95.6378822533878,124.86485064831,112.396850486105,110.966527795934,163.611967431075,-0.560149531,0.00369336090840991,0.0179761342513509,Down in Young
LLPH,LLPH,1135.54265694461,1124.47415022553,1213.14319743586,705.051364519161,719.675593736623,772.452864615291,732.393274290358,1157.72000153533,-0.660595203,0.000251559970219087,0.00354460454337731,Down in Young
LLPH-DT,LLPH-DT,33.8579232575227,45.8969040908379,49.7335425010311,12.2327523812473,20.4324301060871,23.1405280412569,18.6019035095304,43.1627899497972,-1.214293732,0.0133101350147358,0.044466011855619,Down in Young
LMAN2L,LMAN2L,604.23370736502,677.861968110837,645.647953540171,336.956724683448,355.297256844736,337.190551458316,343.148177662167,642.581209672009,-0.905045142,0.000173560840435136,0.00291806409851382,Down in Young
LMBRD2,LMBRD2,1486.27601581741,1357.48920176363,1592.36145900623,916.34436019525,934.216109850537,921.213402023372,923.924624023053,1478.70889219576,-0.678490414,0.00123660167904113,0.00893073155426525,Down in Young
LMF1,LMF1,22.5719488383485,23.8310848163966,26.6429691969809,12.2327523812473,7.94594504125608,3.30578972017956,7.82816238089431,24.348667617242,-1.636972208,0.00437420873693327,0.0202399549409119,Down in Young
LMLN,LMLN,419.317357266242,402.480543565809,401.420735901179,262.448141997669,244.054026267151,267.768967334545,258.090378533122,407.739545577743,-0.659769476,8.47207797736924e-05,0.002101637263417,Down in Young
LNC-LBCS,LNC-LBCS,3.47260751359207,3.53053108391061,1.7761979464654,0,0,0,0,2.92644551465603,-11.5154266,0.00705000260808443,0.0283063435887688,Down in Young
LOH12CR2,LOH12CR2,126.750174246111,89.1459098687428,95.9146891091313,33.3620519488562,32.9189151709181,36.3636869219752,34.2148846805832,103.936924407995,-1.602983999,0.00388609570957847,0.0185992599682598,Down in Young
LOXL1-AS1,LOXL1-AS1,460.988647429347,426.311628382206,446.713783536047,316.939493514134,274.702671426282,327.273182297777,306.305115746064,444.671353115867,-0.537768538,0.00187790640710994,0.0115996329642766,Down in Young
LOXL4,LOXL4,6142.17453966597,6286.11059490284,5936.05353708735,1643.63709268032,2258.91866172852,1957.0275143463,1953.19442291838,6121.44622388539,-1.648036471,3.4292857959299e-05,0.00140733960463841,Down in Young
LPAR3,LPAR3,45.1438976766969,60.901661197458,46.1811466081003,17.7930943727233,24.972970129662,12.1212289739917,18.2957644921257,50.7422351607517,-1.47162695,0.00675251938163345,0.0275497894415127,Down in Young
LPCAT2,LPCAT2,4450.14652866824,4068.054441,4347.24447397405,2214.12818100576,2149.94570116272,2048.4876966046,2137.52052625769,4288.48181469276,-1.00452839,6.46459810785617e-05,0.0018613746228918,Down in Young
LPXN,LPXN,877.701549060396,876.454341580808,871.225092741276,298.034330743115,313.297261626669,289.807565469075,300.37971927962,875.126994460827,-1.542701825,1.44505878655623e-07,9.66900550777637e-05,Down in Young
LRFN4,LRFN4,320.348043128868,363.644701642792,308.170343711746,183.491285718709,246.324296278939,214.876331811672,214.897304603107,330.721029494469,-0.621965046,0.00944376628618554,0.03463608942023,Down in Young
LRFN5-DT,LRFN5-DT,280.41305672256,259.49403466743,308.170343711746,151.241302168148,191.83781599604,203.857032744406,182.312050302865,282.692478367245,-0.632820765,0.00916616653515181,0.033940590025539,Down in Young
LRIT3,LRIT3,31.2534676223286,20.300553732486,14.2095835717232,2.22413679659041,0,2.20385981345304,1.47599887001448,21.9212016421793,-3.891652068,0.0153995371934928,0.0493842412304795,Down in Young
LRP10,LRP10,8024.32781203287,7872.20168434967,7570.15564783551,4628.42867370465,5248.86426725259,4927.830543,4935.04116127941,7822.22838140602,-0.664517433,0.000206729668906288,0.00321482814894031,Down in Young
LRP12,LRP12,1290.94184317785,1391.91187983176,1479.57288940567,817.370272746977,914.918814750343,834.160939391977,855.483342296432,1387.47553747176,-0.697650021,0.00102991196906914,0.00794810804808125,Down in Young
LRP5L,LRP5L,87.6833397181997,83.8501132428769,76.376511698012,64.499967101122,53.3513452770051,52.892635522873,56.9146493003334,82.6366548863629,-0.537973929,0.00697597838846938,0.0281782178109539,Down in Young
LRR1,LRR1,240.478070316251,253.315605270586,259.324900183948,154.577507363034,146.432415760291,157.575976661893,152.861966595073,251.039525256928,-0.715681342,0.000110578113310011,0.00236500340278972,Down in Young
LRRC14,LRRC14,763.973652990255,899.402793626227,756.660325194258,385.887734208437,477.891837481259,434.160383250249,432.646651646648,806.678923936913,-0.89880378,0.00219896856185926,0.0128236160161285,Down in Young
LRRC2-AS1,LRRC2-AS1,14.7585819327663,12.3568587936871,21.3143753575847,4.44827359318083,0,1.10192990672652,1.85006783330245,16.1432720280127,-3.124592719,0.00879832910042665,0.0329232517441449,Down in Young
LRRC37A17P,LRRC37A17P,7.81336690558216,7.94369493879887,5.32859383939619,1.11206839829521,2.27027001178745,2.20385981345304,1.8620660745119,7.02855189459241,-1.915753885,0.00513851229282341,0.0227615224250186,Down in Young
LRRC37A3,LRRC37A3,220.510577113096,176.52655419553,165.186409021282,81.1809930755501,70.378370365411,65.0138644968648,72.1910759792753,187.407846776636,-1.376276662,0.0027727403513323,0.0147973125410506,Down in Young
LRRC37A5P,LRRC37A5P,12.1541262975722,11.4742260227095,13.3214845984905,4.44827359318083,3.40540501768118,5.50964953363261,4.45444271483154,12.3166123062574,-1.467081928,0.000637853987854004,0.00606892820034649,Down in Young
LRRC4,LRRC4,10.4178225407762,7.94369493879887,10.6571876787924,1.11206839829521,3.40540501768118,2.20385981345304,2.24044440980981,9.67290171945582,-2.109669162,0.00242894940717173,0.0136483854362372,Down in Young
LRRC43,LRRC43,3.47260751359207,3.53053108391061,6.21669281262888,0,0,0,0,4.40661047004385,-12.10578101,0.00823079309532254,0.0314168585662812,Down in Young
LRRC46,LRRC46,46.0120495550949,69.7279889072345,47.9573445545657,17.7930943727233,14.7567550766184,12.1212289739917,14.8903594744445,54.565794338965,-1.873547824,0.00697299466765799,0.0281707619104453,Down in Young
LRRC49,LRRC49,291.699031141734,295.681978277513,318.827531390538,189.051627710185,174.810790907634,217.080191625125,193.647536747648,302.069513603262,-0.641444763,0.00195484540309141,0.0118788910912398,Down in Young
LRRC8C-DT,LRRC8C-DT,64.2432390014533,67.9627233652792,60.3907301798234,33.3620519488562,34.0540501768118,40.7714065488813,36.0625028915164,64.1988975155186,-0.83203146,0.000943992313845464,0.00755498070361184,Down in Young
LRRC8D-DT,LRRC8D-DT,11.2859744191742,15.0047571066201,16.8738804914213,4.44827359318083,6.81081003536236,4.40771962690609,5.22226775181643,14.3882040057385,-1.461962221,0.00736279842816201,0.0291369566313949,Down in Young
LRRC8E,LRRC8E,39.9349864063088,31.7747797551955,37.3001568757733,16.6810259744281,26.1081051355557,16.5289486008978,19.7726932369605,36.3366410124259,-0.877882409,0.0140901791672417,0.0463623824619088,Down in Young
LRRIQ3,LRRIQ3,123.277566732518,82.0848477009216,92.3622932162006,33.3620519488562,19.2972951001933,15.4270186941713,22.6954552477403,99.2415692165467,-2.128492091,0.00480426230032849,0.0216963841694275,Down in Young
LRRN4,LRRN4,27.7808601087366,27.3616159003072,22.2024743308174,7.78447878806645,2.27027001178745,3.30578972017956,4.45351284001115,25.7816501132871,-2.533060993,0.000982810939237719,0.00772917738967859,Down in Young
LRRN4CL,LRRN4CL,801.30418376137,737.880996537317,686.500506308875,470.404932478873,545.999937834882,530.028285135457,515.477718483071,741.895228869187,-0.52530454,0.00497433480568759,0.0222331841098407,Down in Young
LRWD1,LRWD1,642.432390014533,761.712081353713,652.752745326033,354.749819056171,366.648606903674,352.617570152487,358.005332037444,685.63240556476,-0.937452298,0.00103614374946291,0.00798375686444238,Down in Young
LSG1,LSG1,1665.1153027674,1695.53755304807,1712.25482039264,1038.67188400772,1063.62150052242,1120.66271514087,1074.31869989034,1690.9692254027,-0.654427877,2.48539254860958e-05,0.0012455640349378,Down in Young
LSM5,LSM5,923.71359861549,896.754895313294,944.93730751959,687.258270146438,543.729667823095,674.381102916631,635.123013628721,921.801933816125,-0.537420041,0.00392460804462332,0.0187389626539517,Down in Young
LTB,LTB,32.9897713791247,29.1268814422625,20.426276384352,2.22413679659041,0,4.40771962690609,2.21061880783217,27.5143097352464,-3.637059918,0.00298552482954599,0.0155278651691323,Down in Young
LUCAT1,LUCAT1,62.5069352446572,45.0142713198602,44.4049486616349,12.2327523812473,24.972970129662,8.81543925381217,15.3403872549072,50.6420517420508,-1.722935399,0.0101789020315742,0.0365374913144384,Down in Young
LUNAR1,LUNAR1,13.0222781759703,15.8873898775977,18.6500784378866,6.67241038977124,2.27027001178745,0,2.98089346718623,15.8532488304849,-2.410568903,0.00718904208629427,0.0286655813408957,Down in Young
LXN,LXN,274.335993573773,268.320362377206,287.744067327394,116.767181820997,97.6216105068605,110.192990672652,108.193927666837,276.800141092791,-1.355217025,3.04283254311143e-05,0.00134632120007165,Down in Young
LYAR,LYAR,991.429445130536,1046.80246637949,972.468375689804,681.697928154962,594.810743088313,619.284607580305,631.931092941193,1003.56676239994,-0.667296592,0.00040486054849111,0.0046338420433838,Down in Young
LYPD5,LYPD5,12.1541262975722,14.1221243356424,15.9857815181886,1.11206839829521,4.54054002357491,2.20385981345304,2.61882274510772,14.0873440504677,-2.426960938,0.00156739258949941,0.0103066284296171,Down in Young
LYPLA2P2,LYPLA2P2,1.73630375679603,2.64789831293296,3.55239589293079,0,0,0,0,2.64553265421993,-11.36988774,0.00725039013528159,0.0288303740088606,Down in Young
LYPLAL1-DT,LYPLAL1-DT,65.9795427582493,57.3711301135474,47.069245581333,33.3620519488562,14.7567550766184,12.1212289739917,20.0800119998221,56.8066394843766,-1.500252979,0.0131237468254307,0.0440608353888239,Down in Young
LYRM1,LYRM1,604.23370736502,502.218046686284,539.96417572548,313.603288319248,278.108076443963,318.457743043965,303.389702602392,548.805309925595,-0.855120194,0.00162529994516519,0.010555495997496,Down in Young
LYST,LYST,1496.69383835818,1397.20767645762,1412.96546641322,908.559881407184,1015.94583027489,1025.89674316239,983.467484948155,1435.62232707634,-0.545726543,0.000744041440243781,0.00659514283426971,Down in Young
MACROH2A2,MACROH2A2,32.9897713791247,24.7137175873742,26.6429691969809,8.89654718636165,10.2162150530435,12.1212289739917,10.4113304044656,28.1154860544933,-1.433123303,0.00268172463453667,0.0144927868974513,Down in Young
MAD2L1BP,MAD2L1BP,552.144594661139,529.579662586591,476.909148625959,315.827425115839,362.108066880099,387.879327167736,355.271606387891,519.544468624563,-0.548323561,0.00586741010443922,0.0249801327524681,Down in Young
MAFF,MAFF,381.986826495128,608.133979203602,483.125841438587,221.301611260746,164.59457585459,165.289486008978,183.728557708105,491.082215712439,-1.418383774,0.0106856483539289,0.0378190988274793,Down in Young
MAFK,MAFK,1126.86113816063,1495.17991403614,1304.61739167883,844.059914306062,861.567469473338,814.326201070899,839.984528283433,1308.88614795853,-0.639904336,0.0119436747797495,0.0411022458329523,Down in Young
MAGEA1,MAGEA1,101.573769772568,85.6153787848322,101.243282948528,65.6120354994172,65.8378303418361,62.8100046834117,64.7532901748883,96.1441438353094,-0.570238212,0.00422625196457961,0.0197190576492833,Down in Young
MAGEA8,MAGEA8,110.255288556548,102.385401433408,96.802788082364,51.1551463215795,34.0540501768118,33.0578972017956,39.422364566729,103.147826024107,-1.387604589,0.000830569088040112,0.00706096923385863,Down in Young
MAGEB10,MAGEB10,50.352808947085,39.7184746939943,32.8596620096098,17.7930943727233,18.1621600942996,15.4270186941713,17.1274243870647,40.976981883563,-1.258456488,0.00986968746880573,0.0357512630409053,Down in Young
MAGIX,MAGIX,29.5171638655326,33.5400452971508,36.4120579025406,17.7930943727233,15.8918900825122,17.6308785076243,17.1052876542866,33.1564223550747,-0.954805151,0.0015462010818235,0.0102415350336702,Down in Young
MAL2,MAL2,26.9127082303385,22.0658192744413,24.8667712505155,3.33620519488562,10.2162150530435,8.81543925381217,7.4559531672471,24.6150995850984,-1.722943999,0.00245219832538352,0.0137257684697083,Down in Young
MALINC1,MALINC1,169.289616287613,143.869141669357,146.536330583395,63.3878987028268,43.1351302239616,53.9945654295995,53.5058647854626,153.231696180122,-1.517928264,0.000560315109342322,0.00560021040047956,Down in Young
MAN1B1-DT,MAN1B1-DT,137.167996786887,112.094361914162,103.019480894993,37.810325542037,27.2432401414494,44.0771962690609,36.3769206508491,117.427279865347,-1.690644903,0.00202202776771182,0.0121209059189447,Down in Young
MAP2K3,MAP2K3,697.125958353608,701.693052927233,709.591079612925,439.267017326607,471.081027445896,492.562668306755,467.636904359753,702.803363631255,-0.587731277,0.000121759741690077,0.00249098025163647,Down in Young
MAP3K14-AS1,MAP3K14-AS1,67.7158465150454,68.8453561362568,57.7264332601253,33.3620519488562,47.6756702475365,30.8540373883426,37.2972531949118,64.7625453038092,-0.796073899,0.0121936766721662,0.0417232483207528,Down in Young
MAP3K5,MAP3K5,289.09457550654,279.794588399916,245.115316612225,157.913712557919,137.351335713141,133.333518713909,142.86618899499,271.33482683956,-0.925404928,0.00112739197111752,0.00841702142007132,Down in Young
MAPK13,MAPK13,889.855675357968,862.332217245166,893.427567072094,511.551463215795,540.324262805414,523.416705695098,525.097477238769,881.871819891743,-0.747982599,1.01416664111026e-05,0.00091069505129671,Down in Young
MAPK8IP1,MAPK8IP1,764.841804868653,681.392499194747,629.662172021983,390.336007801618,381.405361980292,386.777397261009,386.17292234764,691.965492028461,-0.841451433,0.00149465097155941,0.0100388155460923,Down in Young
MARCHF9,MARCHF9,728.379425975937,752.885753643937,702.486287827064,400.344623386275,450.648597339809,416.529504742625,422.507575156236,727.917155815646,-0.784795626,0.000124560342843814,0.00250100600793536,Down in Young
MARCOL,MARCOL,4.34075939199009,3.53053108391061,3.55239589293079,1.11206839829521,0,0,0.370689466098403,3.80789545627716,-3.357202983,0.00166666205948358,0.0107089417613898,Down in Young
MARS2,MARS2,243.082525951445,276.264057316005,249.555811478388,142.344754981786,163.459440848697,104.68334113902,136.829178989834,256.300798248613,-0.905457138,0.00392085379268075,0.0187246484076769,Down in Young
MARVELD2,MARVELD2,19.9674932031544,13.2394915646648,12.4333856252578,4.44827359318083,1.13513500589373,1.10192990672652,2.22844616860036,15.2134567976923,-2.770685556,0.00787096623305445,0.0305674571403238,Down in Young
MAST4,MAST4,596.420340459438,520.753334876815,468.916257866864,274.680894378916,316.70266664435,350.413710339034,313.932423787433,528.696644401039,-0.751984261,0.007529786856131,0.0296225859204251,Down in Young
MAST4-AS1,MAST4-AS1,41.6712901631048,27.3616159003072,39.9644537954714,11.1206839829521,5.67567502946863,1.10192990672652,5.96609630638242,36.3324532862945,-2.606197525,0.00479189810658844,0.0216605145526966,Down in Young
MBL1P,MBL1P,13.8904300543683,14.1221243356424,15.0976825449559,4.44827359318083,4.54054002357491,5.50964953363261,4.83282105012945,14.3700789783222,-1.571932413,4.52355887162952e-05,0.00156230320277239,Down in Young
MBOAT7,MBOAT7,2358.76865360741,2252.47883153497,2151.86381214283,1366.73206150481,1479.08091267953,1278.23869180276,1374.68388866237,2254.3704324284,-0.713624279,0.000455736501526305,0.00495261494211908,Down in Young
MC1R,MC1R,225.719488383485,260.376667438407,213.143753575847,75.6206510840741,78.3243154066671,53.9945654295995,69.3131773067802,233.079969799246,-1.749608847,0.000524223145829564,0.00537399272103623,Down in Young
MCIDAS,MCIDAS,6.94521502718414,11.4742260227095,7.10479178586158,1.11206839829521,1.13513500589373,0,0.749067801396313,8.50807761191841,-3.503909834,0.0071298702879109,0.028506815038406,Down in Young
MCM10,MCM10,353.337814507993,422.781097298295,420.070814339066,191.275764506776,223.621596161064,214.876331811672,209.924564159837,398.729908715118,-0.925537579,0.00156845060229118,0.0103093546878653,Down in Young
MCM2,MCM2,1000.97911579291,1210.08952901036,1180.28353542626,631.654850231678,703.78370365411,753.720056200941,696.386203362243,1130.45072674318,-0.698937789,0.00427984958448751,0.0199053609173694,Down in Young
MCM3AP-AS1,MCM3AP-AS1,469.670166213327,475.739063556954,526.64269112699,313.603288319248,289.4594265,295.317215002708,299.459976608285,490.683973632424,-0.712429077,0.000602923897153213,0.00586063379758451,Down in Young
MCM4,MCM4,2206.84207488776,2271.0141197255,2261.09998585045,1377.85274548776,1263.40526155972,1489.80923389426,1377.02241364725,2246.31872682124,-0.706010196,0.000219959922869777,0.00331641157764133,Down in Young
MCM5,MCM5,1304.83227323222,1524.3067954784,1416.51786230615,716.172048502113,815.026934231696,861.70918706014,797.636056597983,1415.21897700559,-0.827221977,0.00128016315391984,0.00910456742361205,Down in Young
MCMDC2,MCMDC2,109.38713667815,97.0896048075417,108.348074734389,27.8017099573802,24.972970129662,14.3250887874448,22.366589624829,104.941605406694,-2.230118811,0.000130779757665102,0.00255999160629696,Down in Young
MCPH1-DT,MCPH1-DT,172.762223801205,156.226000463044,169.626903887445,88.9654718636166,99.8918805186479,106.887200952473,98.5815177782458,166.205042717231,-0.753569102,0.000744816036180077,0.00659964588679677,Down in Young
MDC1,MDC1,1541.83773603488,1523.42416270743,1359.67952801926,816.258204348682,759.405318942903,761.433565548026,779.032362946537,1474.98047558719,-0.920939816,0.000332759167206067,0.0041211199112159,Down in Young
MDH1B,MDH1B,50.352808947085,64.4321922813686,62.1669281262888,21.1292995676089,19.2972951001933,6.61157944035913,15.6793913693871,58.9839764515808,-1.911385977,0.00236860632871984,0.0134248138461807,Down in Young
MECOM,MECOM,1396.85637234241,1368.08079501536,1398.7558828415,592.732456291345,614.108038188506,722.866018812598,643.235504430816,1387.89768339976,-1.109481066,5.66691969230542e-05,0.00175589400278354,Down in Young
MED1,MED1,3090.62068709694,2925.92763579092,3121.66789091293,2120.71443554896,2054.59436066764,2189.5347246656,2121.61450696073,3046.07207126693,-0.521787325,0.000213932676178363,0.00327008429794739,Down in Young
MED10,MED10,1126.86113816063,1294.82227502422,1251.33145328487,811.809930755501,810.486394208121,834.160939391977,818.819088118533,1224.33828882324,-0.580385011,0.00134611722039784,0.00937699044045846,Down in Young
MED20,MED20,710.148236529578,699.0451546,837.477331758434,427.034264945359,501.729672605027,525.620565508551,484.794834352979,748.890240967437,-0.627378914,0.00779648286045617,0.0303747922579597,Down in Young
MEFV,MEFV,8.68151878398017,8.82632770977652,13.3214845984905,0,0,0,0,10.2764436974157,-13.32719385,0.00251547290184018,0.0139287771484808,Down in Young
MEI4,MEI4,117.200503583732,95.3243392655864,106.571876787924,74.5085826857789,68.1081003536236,52.892635522873,65.1697728540918,106.365573212414,-0.706747831,0.0102013580100017,0.0365902330884367,Down in Young
MEIOC,MEIOC,25.1764044735425,28.2442486712849,30.1953650899117,10.0086155846569,14.7567550766184,8.81543925381217,11.1936033050292,27.8720060782464,-1.316065199,0.00201416596278172,0.0120905098599422,Down in Young
MELTF,MELTF,60.7706314878612,75.0237855331004,61.2788291530561,30.0258467539706,40.8648602121742,39.6694766421548,36.8533945360999,65.6910820580059,-0.833882834,0.00761219042118767,0.029842438362208,Down in Young
MEPCE,MEPCE,1387.30670168003,1593.15215161466,1404.08447668089,975.283985304897,1044.32420542223,953.169369318441,990.925853348523,1461.51444332519,-0.560614602,0.00275598751947965,0.0147364974124746,Down in Young
MET,MET,3852.8580363304,3687.63971714463,3855.23764280314,716.172048502113,743.513428860391,744.904616947128,734.863364769877,3798.57846542606,-2.369910104,6.80584131211947e-07,0.000271761634458293,Down in Young
METRN,METRN,389.80019340071,443.964283801759,441.385189696651,225.749884853927,241.783756255364,189.531943956962,219.021861688751,425.049888966373,-0.956554111,0.000925974238846704,0.00750540188453081,Down in Young
METTL13,METTL13,1533.1562172509,1781.1529318329,1867.67214070836,908.559881407184,976.216105068605,980.717616986604,955.164534487464,1727.32709659739,-0.854719456,0.00168916444186914,0.0108058694042542,Down in Young
METTL14-DT,METTL14-DT,62.5069352446572,66.1974578233239,63.0550270995215,22.2413679659041,18.1621600942996,9.91736916053869,16.7736324069141,63.9198067225009,-1.930004464,0.000243298412202003,0.00350397835420884,Down in Young
MEX3A,MEX3A,784.809298071808,825.261640864104,789.519987203868,355.861887454466,381.405361980292,323.967392577597,353.744880670785,799.863642046593,-1.177042531,2.87895448963335e-05,0.00131764836944579,Down in Young
MFAP3L,MFAP3L,127.618326124509,125.333853478827,122.557658306112,47.8189411266939,46.5405352416428,35.2617570152487,43.2070777945285,125.169945969816,-1.534526774,4.25925176855388e-05,0.00150917945776098,Down in Young
MFN2,MFN2,3232.99759515422,3473.15995379706,3348.13312908727,2266.39539572563,2366.75648728842,2338.29526207368,2323.81571502924,3351.43022601285,-0.528281044,0.000168756174618123,0.00288127255540432,Down in Young
MFSD13B,MFSD13B,22.5719488383485,15.0047571066201,15.0976825449559,5.56034199147603,2.27027001178745,2.20385981345304,3.34482393890551,17.5581294966415,-2.391787888,0.00658120082646592,0.027060420006779,Down in Young
MGAM,MGAM,11.2859744191742,10.5915932517318,11.5452866520251,0,4.54054002357491,2.20385981345304,2.24813327900932,11.140951440977,-2.308560874,0.00268637259548658,0.0145052402064256,Down in Young
MGAT3,MGAT3,39.0668345279108,44.1316385488826,25.7548702237482,11.1206839829521,7.94594504125608,5.50964953363261,8.1920928526136,36.3177811001805,-2.148235715,0.00792541762864981,0.0307153356656987,Down in Young
MGME1,MGME1,915.03207983151,975.309211930305,968.02788082364,649.447944604401,581.189123017588,632.507766461023,621.048278027671,952.789724195152,-0.617451622,0.000289062740619247,0.00381745759912715,Down in Young
MGP,MGP,897.66904226355,831.440070260948,834.813034838736,498.206642436253,540.324262805414,595.042149632322,544.524351624663,854.640715787745,-0.650320519,0.00093091553499586,0.0075228275365969,Down in Young
MICB,MICB,670.213250123269,640.791391729775,715.807772425554,432.594606936835,447.243192322128,441.873892597335,440.570563952099,675.604138092866,-0.616803919,0.000453446742084915,0.00494972706957507,Down in Young
MICOS10,MICOS10,164.948856895623,180.057085279441,184.724586432401,82.2930614738453,96.4864755009667,106.887200952473,95.2222459757617,176.576842869155,-0.89091861,0.000939714301514348,0.00754660467827322,Down in Young
MIEF2,MIEF2,224.851336505086,291.268814422625,256.66060326425,126.775797405654,131.675660683672,121.212289739917,126.554582609748,257.593584730654,-1.025331116,0.00251251956839834,0.0139287771484808,Down in Young
MIF4GD,MIF4GD,546.067531512353,588.716058242094,538.187977779015,335.844656285152,339.405366762224,342.700200991948,339.316741346441,557.657189177821,-0.716744244,0.00015971098935963,0.0028265455927926,Down in Young
MIF4GD-DT,MIF4GD-DT,166.685160652419,144.751774440335,140.319637770766,42.2585991352179,63.5675603300487,55.0964953363261,53.6408849338642,150.58552428784,-1.489160833,0.00069375847408406,0.00634248519279976,Down in Young
MIR137HG,MIR137HG,256.972956005813,230.367153225167,261.989197103646,174.594738532347,172.540520895846,179.614574796423,175.583278074872,249.776435444875,-0.508479481,0.00178440003749981,0.0112208259406611,Down in Young
